"Team","split","variable","game_code","stats"
"California Baptist","recency10","Offensive_TOpct","St. Thomas 20231118",11.6
"California Baptist","recency10","Offensive_TOpct","Cal Poly 20231119",14.5
"California Baptist","recency10","Offensive_TOpct","Vanguard 20231125",28.8
"California Baptist","recency10","Offensive_TOpct","Southern Utah 20231129",12.7
"California Baptist","recency10","Offensive_TOpct","Utah Tech 20231206",21.5
"California Baptist","home","Offensive_TOpct","San Francisco St. 20231106",15.9
"California Baptist","home","Offensive_TOpct","Jackson St. 20231110",16.9
"California Baptist","home","Offensive_TOpct","Portland State 20231117",21
"California Baptist","home","Offensive_TOpct","St. Thomas 20231118",11.6
"California Baptist","home","Offensive_TOpct","Cal Poly 20231119",14.5
"California Baptist","home","Offensive_TOpct","Vanguard 20231125",28.8
"California Baptist","home","Offensive_TOpct","Utah Tech 20231206",21.5
"California Baptist","away","Offensive_TOpct","Southern Utah 20231129",12.7
"California Baptist","wins","Offensive_TOpct","San Francisco St. 20231106",15.9
"California Baptist","wins","Offensive_TOpct","Jackson St. 20231110",16.9
"California Baptist","wins","Offensive_TOpct","St. Thomas 20231118",11.6
"California Baptist","wins","Offensive_TOpct","Cal Poly 20231119",14.5
"California Baptist","wins","Offensive_TOpct","Vanguard 20231125",28.8
"California Baptist","wins","Offensive_TOpct","Southern Utah 20231129",12.7
"California Baptist","losses","Offensive_TOpct","Portland State 20231117",21
"California Baptist","losses","Offensive_TOpct","Utah Tech 20231206",21.5
"California Baptist","conf","Offensive_TOpct","Southern Utah 20231129",12.7
"California Baptist","conf","Offensive_TOpct","Utah Tech 20231206",21.5
"California Baptist","recency5","Offensive_OREBpct","St. Thomas 20231118",31.4
"California Baptist","recency5","Offensive_OREBpct","Cal Poly 20231119",41.5
"California Baptist","recency5","Offensive_OREBpct","Vanguard 20231125",37.1
"California Baptist","recency5","Offensive_OREBpct","Southern Utah 20231129",37.8
"California Baptist","recency5","Offensive_OREBpct","Utah Tech 20231206",35.9
"California Baptist","recency10","Offensive_OREBpct","San Francisco St. 20231106",35.6
"California Baptist","recency10","Offensive_OREBpct","Jackson St. 20231110",37.5
"California Baptist","recency10","Offensive_OREBpct","Portland State 20231117",30
"California Baptist","recency10","Offensive_OREBpct","St. Thomas 20231118",31.4
"California Baptist","recency10","Offensive_OREBpct","Cal Poly 20231119",41.5
"California Baptist","recency10","Offensive_OREBpct","Vanguard 20231125",37.1
"California Baptist","recency10","Offensive_OREBpct","Southern Utah 20231129",37.8
"California Baptist","recency10","Offensive_OREBpct","Utah Tech 20231206",35.9
"California Baptist","home","Offensive_OREBpct","San Francisco St. 20231106",35.6
"California Baptist","home","Offensive_OREBpct","Jackson St. 20231110",37.5
"California Baptist","home","Offensive_OREBpct","Portland State 20231117",30
"California Baptist","home","Offensive_OREBpct","St. Thomas 20231118",31.4
"California Baptist","home","Offensive_OREBpct","Cal Poly 20231119",41.5
"California Baptist","home","Offensive_OREBpct","Vanguard 20231125",37.1
"California Baptist","home","Offensive_OREBpct","Utah Tech 20231206",35.9
"California Baptist","away","Offensive_OREBpct","Southern Utah 20231129",37.8
"California Baptist","wins","Offensive_OREBpct","San Francisco St. 20231106",35.6
"California Baptist","wins","Offensive_OREBpct","Jackson St. 20231110",37.5
"California Baptist","wins","Offensive_OREBpct","St. Thomas 20231118",31.4
"California Baptist","wins","Offensive_OREBpct","Cal Poly 20231119",41.5
"California Baptist","wins","Offensive_OREBpct","Vanguard 20231125",37.1
"California Baptist","wins","Offensive_OREBpct","Southern Utah 20231129",37.8
"California Baptist","losses","Offensive_OREBpct","Portland State 20231117",30
"California Baptist","losses","Offensive_OREBpct","Utah Tech 20231206",35.9
"California Baptist","conf","Offensive_OREBpct","Southern Utah 20231129",37.8
"California Baptist","conf","Offensive_OREBpct","Utah Tech 20231206",35.9
"California Baptist","recency5","Offensive_FTr","St. Thomas 20231118",41.5
"California Baptist","recency5","Offensive_FTr","Cal Poly 20231119",56.4
"California Baptist","recency5","Offensive_FTr","Vanguard 20231125",48.1
"California Baptist","recency5","Offensive_FTr","Southern Utah 20231129",26.5
"California Baptist","recency5","Offensive_FTr","Utah Tech 20231206",49.1
"California Baptist","recency10","Offensive_FTr","San Francisco St. 20231106",55.2
"California Baptist","recency10","Offensive_FTr","Jackson St. 20231110",48.1
"California Baptist","recency10","Offensive_FTr","Portland State 20231117",29.8
"California Baptist","recency10","Offensive_FTr","St. Thomas 20231118",41.5
"California Baptist","recency10","Offensive_FTr","Cal Poly 20231119",56.4
"California Baptist","recency10","Offensive_FTr","Vanguard 20231125",48.1
"California Baptist","recency10","Offensive_FTr","Southern Utah 20231129",26.5
"California Baptist","recency10","Offensive_FTr","Utah Tech 20231206",49.1
"California Baptist","home","Offensive_FTr","San Francisco St. 20231106",55.2
"California Baptist","home","Offensive_FTr","Jackson St. 20231110",48.1
"California Baptist","home","Offensive_FTr","Portland State 20231117",29.8
"California Baptist","home","Offensive_FTr","St. Thomas 20231118",41.5
"California Baptist","home","Offensive_FTr","Cal Poly 20231119",56.4
"California Baptist","home","Offensive_FTr","Vanguard 20231125",48.1
"California Baptist","home","Offensive_FTr","Utah Tech 20231206",49.1
"California Baptist","away","Offensive_FTr","Southern Utah 20231129",26.5
"California Baptist","wins","Offensive_FTr","San Francisco St. 20231106",55.2
"California Baptist","wins","Offensive_FTr","Jackson St. 20231110",48.1
"California Baptist","wins","Offensive_FTr","St. Thomas 20231118",41.5
"California Baptist","wins","Offensive_FTr","Cal Poly 20231119",56.4
"California Baptist","wins","Offensive_FTr","Vanguard 20231125",48.1
"California Baptist","wins","Offensive_FTr","Southern Utah 20231129",26.5
"California Baptist","losses","Offensive_FTr","Portland State 20231117",29.8
"California Baptist","losses","Offensive_FTr","Utah Tech 20231206",49.1
"California Baptist","conf","Offensive_FTr","Southern Utah 20231129",26.5
"California Baptist","conf","Offensive_FTr","Utah Tech 20231206",49.1
"California Baptist","recency5","Defensive_3PAr","St. Thomas 20231118",40.4
"California Baptist","recency5","Defensive_3PAr","Cal Poly 20231119",30.6
"California Baptist","recency5","Defensive_3PAr","Vanguard 20231125",26.7
"California Baptist","recency5","Defensive_3PAr","Southern Utah 20231129",18
"California Baptist","recency5","Defensive_3PAr","Utah Tech 20231206",19.6
"California Baptist","recency10","Defensive_3PAr","San Francisco St. 20231106",46
"California Baptist","recency10","Defensive_3PAr","Jackson St. 20231110",19.3
"California Baptist","recency10","Defensive_3PAr","Portland State 20231117",32.7
"California Baptist","recency10","Defensive_3PAr","St. Thomas 20231118",40.4
"California Baptist","recency10","Defensive_3PAr","Cal Poly 20231119",30.6
"California Baptist","recency10","Defensive_3PAr","Vanguard 20231125",26.7
"California Baptist","recency10","Defensive_3PAr","Southern Utah 20231129",18
"California Baptist","recency10","Defensive_3PAr","Utah Tech 20231206",19.6
"California Baptist","home","Defensive_3PAr","San Francisco St. 20231106",46
"California Baptist","home","Defensive_3PAr","Jackson St. 20231110",19.3
"California Baptist","home","Defensive_3PAr","Portland State 20231117",32.7
"California Baptist","home","Defensive_3PAr","St. Thomas 20231118",40.4
"California Baptist","home","Defensive_3PAr","Cal Poly 20231119",30.6
"California Baptist","home","Defensive_3PAr","Vanguard 20231125",26.7
"California Baptist","home","Defensive_3PAr","Utah Tech 20231206",19.6
"California Baptist","away","Defensive_3PAr","Southern Utah 20231129",18
"California Baptist","wins","Defensive_3PAr","San Francisco St. 20231106",46
"California Baptist","wins","Defensive_3PAr","Jackson St. 20231110",19.3
"California Baptist","wins","Defensive_3PAr","St. Thomas 20231118",40.4
"California Baptist","wins","Defensive_3PAr","Cal Poly 20231119",30.6
"California Baptist","wins","Defensive_3PAr","Vanguard 20231125",26.7
"California Baptist","wins","Defensive_3PAr","Southern Utah 20231129",18
"California Baptist","losses","Defensive_3PAr","Portland State 20231117",32.7
"California Baptist","losses","Defensive_3PAr","Utah Tech 20231206",19.6
"California Baptist","conf","Defensive_3PAr","Southern Utah 20231129",18
"California Baptist","conf","Defensive_3PAr","Utah Tech 20231206",19.6
"California Baptist","recency5","Defensive_3Ppct","St. Thomas 20231118",30.4
"California Baptist","recency5","Defensive_3Ppct","Cal Poly 20231119",21.1
"California Baptist","recency5","Defensive_3Ppct","Vanguard 20231125",25
"California Baptist","recency5","Defensive_3Ppct","Southern Utah 20231129",22.2
"California Baptist","recency5","Defensive_3Ppct","Utah Tech 20231206",60
"California Baptist","recency10","Defensive_3Ppct","San Francisco St. 20231106",30.4
"California Baptist","recency10","Defensive_3Ppct","Jackson St. 20231110",45.5
"California Baptist","recency10","Defensive_3Ppct","Portland State 20231117",35.3
"California Baptist","recency10","Defensive_3Ppct","St. Thomas 20231118",30.4
"California Baptist","recency10","Defensive_3Ppct","Cal Poly 20231119",21.1
"California Baptist","recency10","Defensive_3Ppct","Vanguard 20231125",25
"California Baptist","recency10","Defensive_3Ppct","Southern Utah 20231129",22.2
"California Baptist","recency10","Defensive_3Ppct","Utah Tech 20231206",60
"California Baptist","home","Defensive_3Ppct","San Francisco St. 20231106",30.4
"California Baptist","home","Defensive_3Ppct","Jackson St. 20231110",45.5
"California Baptist","home","Defensive_3Ppct","Portland State 20231117",35.3
"California Baptist","home","Defensive_3Ppct","St. Thomas 20231118",30.4
"California Baptist","home","Defensive_3Ppct","Cal Poly 20231119",21.1
"California Baptist","home","Defensive_3Ppct","Vanguard 20231125",25
"California Baptist","home","Defensive_3Ppct","Utah Tech 20231206",60
"California Baptist","away","Defensive_3Ppct","Southern Utah 20231129",22.2
"California Baptist","wins","Defensive_3Ppct","San Francisco St. 20231106",30.4
"California Baptist","wins","Defensive_3Ppct","Jackson St. 20231110",45.5
"California Baptist","wins","Defensive_3Ppct","St. Thomas 20231118",30.4
"California Baptist","wins","Defensive_3Ppct","Cal Poly 20231119",21.1
"California Baptist","wins","Defensive_3Ppct","Vanguard 20231125",25
"California Baptist","wins","Defensive_3Ppct","Southern Utah 20231129",22.2
"California Baptist","losses","Defensive_3Ppct","Portland State 20231117",35.3
"California Baptist","losses","Defensive_3Ppct","Utah Tech 20231206",60
"California Baptist","conf","Defensive_3Ppct","Southern Utah 20231129",22.2
"California Baptist","conf","Defensive_3Ppct","Utah Tech 20231206",60
"California Baptist","recency5","Defensive_TOpct","St. Thomas 20231118",13.3
"California Baptist","recency5","Defensive_TOpct","Cal Poly 20231119",9.7
"California Baptist","recency5","Defensive_TOpct","Vanguard 20231125",10.5
"California Baptist","recency5","Defensive_TOpct","Southern Utah 20231129",24
"California Baptist","recency5","Defensive_TOpct","Utah Tech 20231206",27.2
"California Baptist","recency10","Defensive_TOpct","San Francisco St. 20231106",21.7
"California Baptist","recency10","Defensive_TOpct","Jackson St. 20231110",15.4
"California Baptist","recency10","Defensive_TOpct","Portland State 20231117",19.5
"California Baptist","recency10","Defensive_TOpct","St. Thomas 20231118",13.3
"California Baptist","recency10","Defensive_TOpct","Cal Poly 20231119",9.7
"California Baptist","recency10","Defensive_TOpct","Vanguard 20231125",10.5
"California Baptist","recency10","Defensive_TOpct","Southern Utah 20231129",24
"California Baptist","recency10","Defensive_TOpct","Utah Tech 20231206",27.2
"California Baptist","home","Defensive_TOpct","San Francisco St. 20231106",21.7
"California Baptist","home","Defensive_TOpct","Jackson St. 20231110",15.4
"California Baptist","home","Defensive_TOpct","Portland State 20231117",19.5
"California Baptist","home","Defensive_TOpct","St. Thomas 20231118",13.3
"California Baptist","home","Defensive_TOpct","Cal Poly 20231119",9.7
"California Baptist","home","Defensive_TOpct","Vanguard 20231125",10.5
"California Baptist","home","Defensive_TOpct","Utah Tech 20231206",27.2
"California Baptist","away","Defensive_TOpct","Southern Utah 20231129",24
"California Baptist","wins","Defensive_TOpct","San Francisco St. 20231106",21.7
"California Baptist","wins","Defensive_TOpct","Jackson St. 20231110",15.4
"California Baptist","wins","Defensive_TOpct","St. Thomas 20231118",13.3
"California Baptist","wins","Defensive_TOpct","Cal Poly 20231119",9.7
"California Baptist","wins","Defensive_TOpct","Vanguard 20231125",10.5
"California Baptist","wins","Defensive_TOpct","Southern Utah 20231129",24
"California Baptist","losses","Defensive_TOpct","Portland State 20231117",19.5
"California Baptist","losses","Defensive_TOpct","Utah Tech 20231206",27.2
"California Baptist","conf","Defensive_TOpct","Southern Utah 20231129",24
"California Baptist","conf","Defensive_TOpct","Utah Tech 20231206",27.2
"California Baptist","recency5","Defensive_OREBpct","St. Thomas 20231118",27
"California Baptist","recency5","Defensive_OREBpct","Cal Poly 20231119",26.8
"California Baptist","recency5","Defensive_OREBpct","Vanguard 20231125",17.6
"California Baptist","recency5","Defensive_OREBpct","Southern Utah 20231129",22.2
"California Baptist","recency5","Defensive_OREBpct","Utah Tech 20231206",17.4
"California Baptist","recency10","Defensive_OREBpct","San Francisco St. 20231106",6.1
"California Baptist","recency10","Defensive_OREBpct","Jackson St. 20231110",31.4
"California Baptist","recency10","Defensive_OREBpct","Portland State 20231117",28.1
"California Baptist","recency10","Defensive_OREBpct","St. Thomas 20231118",27
"California Baptist","recency10","Defensive_OREBpct","Cal Poly 20231119",26.8
"California Baptist","recency10","Defensive_OREBpct","Vanguard 20231125",17.6
"California Baptist","recency10","Defensive_OREBpct","Southern Utah 20231129",22.2
"California Baptist","recency10","Defensive_OREBpct","Utah Tech 20231206",17.4
"California Baptist","home","Defensive_OREBpct","San Francisco St. 20231106",6.1
"California Baptist","home","Defensive_OREBpct","Jackson St. 20231110",31.4
"California Baptist","home","Defensive_OREBpct","Portland State 20231117",28.1
"California Baptist","home","Defensive_OREBpct","St. Thomas 20231118",27
"California Baptist","home","Defensive_OREBpct","Cal Poly 20231119",26.8
"California Baptist","home","Defensive_OREBpct","Vanguard 20231125",17.6
"California Baptist","home","Defensive_OREBpct","Utah Tech 20231206",17.4
"California Baptist","away","Defensive_OREBpct","Southern Utah 20231129",22.2
"California Baptist","wins","Defensive_OREBpct","San Francisco St. 20231106",6.1
"California Baptist","wins","Defensive_OREBpct","Jackson St. 20231110",31.4
"California Baptist","wins","Defensive_OREBpct","St. Thomas 20231118",27
"California Baptist","wins","Defensive_OREBpct","Cal Poly 20231119",26.8
"California Baptist","wins","Defensive_OREBpct","Vanguard 20231125",17.6
"California Baptist","wins","Defensive_OREBpct","Southern Utah 20231129",22.2
"California Baptist","losses","Defensive_OREBpct","Portland State 20231117",28.1
"California Baptist","losses","Defensive_OREBpct","Utah Tech 20231206",17.4
"California Baptist","conf","Defensive_OREBpct","Southern Utah 20231129",22.2
"California Baptist","conf","Defensive_OREBpct","Utah Tech 20231206",17.4
"California Baptist","recency5","Defensive_FTr","St. Thomas 20231118",22.8
"California Baptist","recency5","Defensive_FTr","Cal Poly 20231119",17.7
"California Baptist","recency5","Defensive_FTr","Vanguard 20231125",9.3
"California Baptist","recency5","Defensive_FTr","Southern Utah 20231129",38
"California Baptist","recency5","Defensive_FTr","Utah Tech 20231206",19.6
"California Baptist","recency10","Defensive_FTr","San Francisco St. 20231106",30
"California Baptist","recency10","Defensive_FTr","Jackson St. 20231110",31.6
"California Baptist","recency10","Defensive_FTr","Portland State 20231117",42.3
"California Baptist","recency10","Defensive_FTr","St. Thomas 20231118",22.8
"California Baptist","recency10","Defensive_FTr","Cal Poly 20231119",17.7
"California Baptist","recency10","Defensive_FTr","Vanguard 20231125",9.3
"California Baptist","recency10","Defensive_FTr","Southern Utah 20231129",38
"California Baptist","recency10","Defensive_FTr","Utah Tech 20231206",19.6
"California Baptist","home","Defensive_FTr","San Francisco St. 20231106",30
"California Baptist","home","Defensive_FTr","Jackson St. 20231110",31.6
"California Baptist","home","Defensive_FTr","Portland State 20231117",42.3
"California Baptist","home","Defensive_FTr","St. Thomas 20231118",22.8
"California Baptist","home","Defensive_FTr","Cal Poly 20231119",17.7
"California Baptist","home","Defensive_FTr","Vanguard 20231125",9.3
"California Baptist","home","Defensive_FTr","Utah Tech 20231206",19.6
"California Baptist","away","Defensive_FTr","Southern Utah 20231129",38
"California Baptist","wins","Defensive_FTr","San Francisco St. 20231106",30
"California Baptist","wins","Defensive_FTr","Jackson St. 20231110",31.6
"California Baptist","wins","Defensive_FTr","St. Thomas 20231118",22.8
"California Baptist","wins","Defensive_FTr","Cal Poly 20231119",17.7
"California Baptist","wins","Defensive_FTr","Vanguard 20231125",9.3
"California Baptist","wins","Defensive_FTr","Southern Utah 20231129",38
"California Baptist","losses","Defensive_FTr","Portland State 20231117",42.3
"California Baptist","losses","Defensive_FTr","Utah Tech 20231206",19.6
"California Baptist","conf","Defensive_FTr","Southern Utah 20231129",38
"California Baptist","conf","Defensive_FTr","Utah Tech 20231206",19.6
"Syracuse","recency5","Winning_Margin","Gonzaga 20231121",-19
"Syracuse","recency5","Winning_Margin","Chaminade 20231122",49
"Syracuse","recency5","Winning_Margin","LSU 20231128",23
"Syracuse","recency5","Winning_Margin","Virginia 20231202",-22
"Syracuse","recency5","Winning_Margin","Cornell 20231205",11
"Syracuse","recency10","Winning_Margin","New Hampshire 20231106",11
"Syracuse","recency10","Winning_Margin","Canisius 20231108",12
"Syracuse","recency10","Winning_Margin","Colgate 20231114",4
"Syracuse","recency10","Winning_Margin","Tennessee 20231120",-17
"Syracuse","recency10","Winning_Margin","Gonzaga 20231121",-19
"Syracuse","recency10","Winning_Margin","Chaminade 20231122",49
"Syracuse","recency10","Winning_Margin","LSU 20231128",23
"Syracuse","recency10","Winning_Margin","Virginia 20231202",-22
"Syracuse","recency10","Winning_Margin","Cornell 20231205",11
"Syracuse","home","Winning_Margin","New Hampshire 20231106",11
"Syracuse","home","Winning_Margin","Canisius 20231108",12
"Syracuse","home","Winning_Margin","Colgate 20231114",4
"Syracuse","home","Winning_Margin","LSU 20231128",23
"Syracuse","home","Winning_Margin","Cornell 20231205",11
"Syracuse","away","Winning_Margin","Tennessee 20231120",-17
"Syracuse","away","Winning_Margin","Gonzaga 20231121",-19
"Syracuse","away","Winning_Margin","Chaminade 20231122",49
"Syracuse","away","Winning_Margin","Virginia 20231202",-22
"Syracuse","net50","Winning_Margin","Tennessee 20231120",-17
"Syracuse","net50","Winning_Margin","Gonzaga 20231121",-19
"Syracuse","net50","Winning_Margin","Virginia 20231202",-22
"Syracuse","net100","Winning_Margin","Tennessee 20231120",-17
"Syracuse","net100","Winning_Margin","Gonzaga 20231121",-19
"Syracuse","net100","Winning_Margin","Virginia 20231202",-22
"Syracuse","net100","Winning_Margin","Cornell 20231205",11
"Syracuse","wins","Winning_Margin","New Hampshire 20231106",11
"Syracuse","wins","Winning_Margin","Canisius 20231108",12
"Syracuse","wins","Winning_Margin","Colgate 20231114",4
"Syracuse","wins","Winning_Margin","Chaminade 20231122",49
"Syracuse","wins","Winning_Margin","LSU 20231128",23
"Syracuse","wins","Winning_Margin","Cornell 20231205",11
"Syracuse","losses","Winning_Margin","Tennessee 20231120",-17
"Syracuse","losses","Winning_Margin","Gonzaga 20231121",-19
"Syracuse","losses","Winning_Margin","Virginia 20231202",-22
"Syracuse","conf","Winning_Margin","Virginia 20231202",-22
"Syracuse","recency5","Pace","Gonzaga 20231121",71
"Syracuse","recency5","Pace","Chaminade 20231122",77
"Syracuse","recency5","Pace","LSU 20231128",72
"Syracuse","recency5","Pace","Virginia 20231202",66
"Syracuse","recency5","Pace","Cornell 20231205",74
"Syracuse","recency10","Pace","New Hampshire 20231106",78
"Syracuse","recency10","Pace","Canisius 20231108",70
"Syracuse","recency10","Pace","Colgate 20231114",75
"Syracuse","recency10","Pace","Tennessee 20231120",76
"Syracuse","recency10","Pace","Gonzaga 20231121",71
"Syracuse","recency10","Pace","Chaminade 20231122",77
"Syracuse","recency10","Pace","LSU 20231128",72
"Syracuse","recency10","Pace","Virginia 20231202",66
"Syracuse","recency10","Pace","Cornell 20231205",74
"Syracuse","home","Pace","New Hampshire 20231106",78
"Syracuse","home","Pace","Canisius 20231108",70
"Syracuse","home","Pace","Colgate 20231114",75
"Syracuse","home","Pace","LSU 20231128",72
"Syracuse","home","Pace","Cornell 20231205",74
"Syracuse","away","Pace","Tennessee 20231120",76
"Syracuse","away","Pace","Gonzaga 20231121",71
"Syracuse","away","Pace","Chaminade 20231122",77
"Syracuse","away","Pace","Virginia 20231202",66
"Syracuse","net50","Pace","Tennessee 20231120",76
"Syracuse","net50","Pace","Gonzaga 20231121",71
"Syracuse","net50","Pace","Virginia 20231202",66
"Syracuse","net100","Pace","Tennessee 20231120",76
"Syracuse","net100","Pace","Gonzaga 20231121",71
"Syracuse","net100","Pace","Virginia 20231202",66
"Syracuse","net100","Pace","Cornell 20231205",74
"Syracuse","wins","Pace","New Hampshire 20231106",78
"Syracuse","wins","Pace","Canisius 20231108",70
"Syracuse","wins","Pace","Colgate 20231114",75
"Syracuse","wins","Pace","Chaminade 20231122",77
"Syracuse","wins","Pace","LSU 20231128",72
"Syracuse","wins","Pace","Cornell 20231205",74
"Syracuse","losses","Pace","Tennessee 20231120",76
"Syracuse","losses","Pace","Gonzaga 20231121",71
"Syracuse","losses","Pace","Virginia 20231202",66
"Syracuse","conf","Pace","Virginia 20231202",66
"Syracuse","recency5","Offensive_Efficency","Gonzaga 20231121",80
"Syracuse","recency5","Offensive_Efficency","Chaminade 20231122",137.1
"Syracuse","recency5","Offensive_Efficency","LSU 20231128",111.4
"Syracuse","recency5","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","recency5","Offensive_Efficency","Cornell 20231205",108.9
"Syracuse","recency10","Offensive_Efficency","New Hampshire 20231106",106.5
"Syracuse","recency10","Offensive_Efficency","Canisius 20231108",128
"Syracuse","recency10","Offensive_Efficency","Colgate 20231114",104.9
"Syracuse","recency10","Offensive_Efficency","Tennessee 20231120",73.2
"Syracuse","recency10","Offensive_Efficency","Gonzaga 20231121",80
"Syracuse","recency10","Offensive_Efficency","Chaminade 20231122",137.1
"Syracuse","recency10","Offensive_Efficency","LSU 20231128",111.4
"Syracuse","recency10","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","recency10","Offensive_Efficency","Cornell 20231205",108.9
"Syracuse","home","Offensive_Efficency","New Hampshire 20231106",106.5
"Syracuse","home","Offensive_Efficency","Canisius 20231108",128
"Syracuse","home","Offensive_Efficency","Colgate 20231114",104.9
"Syracuse","home","Offensive_Efficency","LSU 20231128",111.4
"Syracuse","home","Offensive_Efficency","Cornell 20231205",108.9
"Syracuse","away","Offensive_Efficency","Tennessee 20231120",73.2
"Syracuse","away","Offensive_Efficency","Gonzaga 20231121",80
"Syracuse","away","Offensive_Efficency","Chaminade 20231122",137.1
"Syracuse","away","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","net50","Offensive_Efficency","Tennessee 20231120",73.2
"Syracuse","net50","Offensive_Efficency","Gonzaga 20231121",80
"Syracuse","net50","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","net100","Offensive_Efficency","Tennessee 20231120",73.2
"Syracuse","net100","Offensive_Efficency","Gonzaga 20231121",80
"Syracuse","net100","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","net100","Offensive_Efficency","Cornell 20231205",108.9
"Syracuse","wins","Offensive_Efficency","New Hampshire 20231106",106.5
"Syracuse","wins","Offensive_Efficency","Canisius 20231108",128
"Syracuse","wins","Offensive_Efficency","Colgate 20231114",104.9
"Syracuse","wins","Offensive_Efficency","Chaminade 20231122",137.1
"Syracuse","wins","Offensive_Efficency","LSU 20231128",111.4
"Syracuse","wins","Offensive_Efficency","Cornell 20231205",108.9
"Syracuse","losses","Offensive_Efficency","Tennessee 20231120",73.2
"Syracuse","losses","Offensive_Efficency","Gonzaga 20231121",80
"Syracuse","losses","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","conf","Offensive_Efficency","Virginia 20231202",94.5
"Syracuse","recency5","Defensive_Efficency","Gonzaga 20231121",106.7
"Syracuse","recency5","Defensive_Efficency","Chaminade 20231122",73.1
"Syracuse","recency5","Defensive_Efficency","LSU 20231128",79.3
"Syracuse","recency5","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","recency5","Defensive_Efficency","Cornell 20231205",94.1
"Syracuse","recency10","Defensive_Efficency","New Hampshire 20231106",92.4
"Syracuse","recency10","Defensive_Efficency","Canisius 20231108",110.7
"Syracuse","recency10","Defensive_Efficency","Colgate 20231114",99.5
"Syracuse","recency10","Defensive_Efficency","Tennessee 20231120",95.5
"Syracuse","recency10","Defensive_Efficency","Gonzaga 20231121",106.7
"Syracuse","recency10","Defensive_Efficency","Chaminade 20231122",73.1
"Syracuse","recency10","Defensive_Efficency","LSU 20231128",79.3
"Syracuse","recency10","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","recency10","Defensive_Efficency","Cornell 20231205",94.1
"Syracuse","home","Defensive_Efficency","New Hampshire 20231106",92.4
"Syracuse","home","Defensive_Efficency","Canisius 20231108",110.7
"Syracuse","home","Defensive_Efficency","Colgate 20231114",99.5
"Syracuse","home","Defensive_Efficency","LSU 20231128",79.3
"Syracuse","home","Defensive_Efficency","Cornell 20231205",94.1
"Syracuse","away","Defensive_Efficency","Tennessee 20231120",95.5
"Syracuse","away","Defensive_Efficency","Gonzaga 20231121",106.7
"Syracuse","away","Defensive_Efficency","Chaminade 20231122",73.1
"Syracuse","away","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","net50","Defensive_Efficency","Tennessee 20231120",95.5
"Syracuse","net50","Defensive_Efficency","Gonzaga 20231121",106.7
"Syracuse","net50","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","net100","Defensive_Efficency","Tennessee 20231120",95.5
"Syracuse","net100","Defensive_Efficency","Gonzaga 20231121",106.7
"Syracuse","net100","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","net100","Defensive_Efficency","Cornell 20231205",94.1
"Syracuse","wins","Defensive_Efficency","New Hampshire 20231106",92.4
"Syracuse","wins","Defensive_Efficency","Canisius 20231108",110.7
"Syracuse","wins","Defensive_Efficency","Colgate 20231114",99.5
"Syracuse","wins","Defensive_Efficency","Chaminade 20231122",73.1
"Syracuse","wins","Defensive_Efficency","LSU 20231128",79.3
"Syracuse","wins","Defensive_Efficency","Cornell 20231205",94.1
"Syracuse","losses","Defensive_Efficency","Tennessee 20231120",95.5
"Syracuse","losses","Defensive_Efficency","Gonzaga 20231121",106.7
"Syracuse","losses","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","conf","Defensive_Efficency","Virginia 20231202",128.1
"Syracuse","recency5","Points_Scored","Gonzaga 20231121",57
"Syracuse","recency5","Points_Scored","Chaminade 20231122",105
"Syracuse","recency5","Points_Scored","LSU 20231128",80
"Syracuse","recency5","Points_Scored","Virginia 20231202",62
"Syracuse","recency5","Points_Scored","Cornell 20231205",81
"Syracuse","recency10","Points_Scored","New Hampshire 20231106",83
"Syracuse","recency10","Points_Scored","Canisius 20231108",89
"Syracuse","recency10","Points_Scored","Colgate 20231114",79
"Syracuse","recency10","Points_Scored","Tennessee 20231120",56
"Syracuse","recency10","Points_Scored","Gonzaga 20231121",57
"Syracuse","recency10","Points_Scored","Chaminade 20231122",105
"Syracuse","recency10","Points_Scored","LSU 20231128",80
"Syracuse","recency10","Points_Scored","Virginia 20231202",62
"Syracuse","recency10","Points_Scored","Cornell 20231205",81
"Syracuse","home","Points_Scored","New Hampshire 20231106",83
"Syracuse","home","Points_Scored","Canisius 20231108",89
"Syracuse","home","Points_Scored","Colgate 20231114",79
"Syracuse","home","Points_Scored","LSU 20231128",80
"Syracuse","home","Points_Scored","Cornell 20231205",81
"Syracuse","away","Points_Scored","Tennessee 20231120",56
"Syracuse","away","Points_Scored","Gonzaga 20231121",57
"Syracuse","away","Points_Scored","Chaminade 20231122",105
"Syracuse","away","Points_Scored","Virginia 20231202",62
"Syracuse","net50","Points_Scored","Tennessee 20231120",56
"Syracuse","net50","Points_Scored","Gonzaga 20231121",57
