"gameID","home","away","url","start_date"
"2336042","Tex. A&M-Commerce","Stonehill","/game/6197080","11-20-2023"
"3957250","Houston Christian","UTSA","/game/6197083","11-20-2023"
"2336059","Tulsa","South Carolina State","/game/6197085","11-20-2023"
"2336028","Tennessee State","Midway","/game/6197087","11-20-2023"
"2372497","Missouri State","Abilene Christian","/game/6228684","11-20-2023"
"2336065","West Virginia","SMU","/game/6197090","11-20-2023"
"4469233","Charlotte","UCF","/game/6228715","11-20-2023"
"3957252","Montana State","Green Bay","/game/6197084","11-20-2023"
"2336067","Chaminade","Kansas","/game/6197092","11-20-2023"
"2335969","Santa Clara","Mississippi Val.","/game/6197034","11-20-2023"
"3957261","San Diego","Navy","/game/6197086","11-20-2023"
"2335985","Tulane","Bradley","/game/6197050","11-20-2023"
"2336066","Pacific","North Dakota","/game/6197091","11-20-2023"
"2336068","Marquette","UCLA","/game/6197093","11-20-2023"
"2335989","California","UTEP","/game/6197053","11-21-2023"
"2372992","FIU","LMU (CA)","/game/6228707","11-21-2023"
"2373678","Iona","Long Beach State","/game/6228725","11-21-2023"
"2336105","Sacred Heart","Binghamton","/game/6197124","11-21-2023"
"2336109","App Statete","UNCW","/game/6197126","11-21-2023"
"3957315","Eastern Ky.","Prairie View","/game/6197127","11-21-2023"
"2373691","Stetson","Central Mich.","/game/6228728","11-21-2023"
"2336112","Radford","Morgan State","/game/6197128","11-21-2023"
"2336076","Texas State","McNeese","/game/6197123","11-21-2023"
"2372991","Marshall","Oakland","/game/6228706","11-21-2023"
"2373675","Louisiana","Buffalo","/game/6228722","11-21-2023"
"2373704","Gonzaga","Syracuse","/game/6228734","11-21-2023"
"2336086","Chicago State","Northern Colo.","/game/6197102","11-21-2023"
"3957326","Northeastern","Ga. Southern","/game/6197130","11-21-2023"
"2336118","Louisiana Tech","Southern Utah","/game/6197129","11-21-2023"
"2336128","The Citadel","N.C. Central","/game/6197131","11-21-2023"
"2373680","Colorado","Florida State","/game/6228726","11-21-2023"
"2372990","Akron","Drake","/game/6228705","11-21-2023"
"2373676","High Point","Illinois State","/game/6228723","11-21-2023"
"2336164","East Carolina","Kennesaw State","/game/6197133","11-21-2023"
"2336163","Southern Ill.","James Madison","/game/6197134","11-21-2023"
"2336189","Bellarmine","Midway","/game/6197135","11-21-2023"
"2336188","Rice","Indiana State","/game/6197136","11-21-2023"
"2373681","Richmond","UNLV","/game/6228727","11-21-2023"
"2373707","Chaminade","UCLA","/game/6228736","11-21-2023"
"2336077","Monmouth","Lehigh","/game/6197096","11-21-2023"
"2336084","Campbell","Idaho State","/game/6197099","11-21-2023"
"2336083","UAlbany","Army West Point","/game/6197100","11-21-2023"
"2368773","Maryland","UMBC","/game/6228622","11-21-2023"
"2336206","Columbia","LIU","/game/6197137","11-21-2023"
"2336217","New Hampshire","Marist","/game/6197138","11-21-2023"
"2336218","Davidson","Boston U.","/game/6197139","11-21-2023"
"2336247","Duke","La Salle","/game/6197144","11-21-2023"
"2336192","Detroit Mercy","Eastern Mich.","/game/6197145","11-21-2023"
"2336255","Ball State","USC Upstate","/game/6197146","11-21-2023"
"2336081","Hartford","VTSU-Johnson","/game/6206877","11-21-2023"
"2336072","Nicholls","Blue Mountain (MS)","/game/6197095","11-21-2023"
"2336079","Middle Tenn.","UAB","/game/6197097","11-21-2023"
"2372989","Utah State","SFA","/game/6228704","11-21-2023"
"2373677","Wright State","Hofstra","/game/6228724","11-21-2023"
"2336069","Auburn","Alabama A&M","/game/6197094","11-21-2023"
"2336108","South Alabama","Lynn","/game/6197125","11-21-2023"
"2336234","Valparaiso","Western Ill.","/game/6197140","11-21-2023"
"2336228","TCU","Alcorn","/game/6197141","11-21-2023"
"2336246","Oral Roberts","Texas Southern","/game/6197143","11-21-2023"
"2373705","Purdue","Tennessee","/game/6228735","11-21-2023"
"2336087","New Mexico State","Fresno State","/game/6197103","11-21-2023"
"4469329","Milwaukee","Siena","/game/6228729","11-21-2023"
"2336156","Pepperdine","UC Irvine","/game/6197132","11-21-2023"
"2336085","UC Riverside","Green Bay","/game/6197101","11-21-2023"
"2331652","Minnesota","Ark.-Pine Bluff","/game/6196198","11-21-2023"
"2336240","CSUN","Le Moyne","/game/6197142","11-21-2023"
"2373708","Marquette","Kansas","/game/6228737","11-21-2023"
"2336333","Toledo","New Mexico","/game/6197147","11-21-2023"
"2336078","Hawaii","Northern Ariz.","/game/6197098","11-22-2023"
"2373674","Iona","Buffalo","/game/6228721","11-22-2023"
"2336370","Murray State","App Statete","/game/6197186","11-22-2023"
"2336373","North Carolina","UNI","/game/6197187","11-22-2023"
"2375582","Morgan State","Chicago State","/game/6228744","11-22-2023"
"2336345","Southern Utah","Texas State","/game/6197178","11-22-2023"
"2336371","Little Rock","Georgia State","/game/6197185","11-22-2023"
"2336383","Boston College","Colorado State","/game/6197191","11-22-2023"
"2373673","Long Beach State","Louisiana","/game/6228720","11-22-2023"
"2336360","Massachusetts","Central Conn. State","/game/6197157","11-22-2023"
"2336380","South Dakota","Northland","/game/6197190","11-22-2023"
"2336391","Colgate","Harvard","/game/6197192","11-22-2023"
"2336390","Presbyterian","Tennessee Tech","/game/6197193","11-22-2023"
"2336385","Rhode Island","JWU (Providence)","/game/6197194","11-22-2023"
"2336341","Grambling","Sam Houston","/game/6197184","11-22-2023"
"2336392","Villanova","Texas Tech","/game/6197195","11-22-2023"
"2373702","Kansas","Tennessee","/game/6228733","11-22-2023"
"2373721","Sacramento State","Austin Peay","/game/6228742","11-22-2023"
"2375583","Radford","Northern Colo.","/game/6228745","11-22-2023"
"2336331","UT Martin","North Ala.","/game/6197148","11-22-2023"
"2336361","Morehead State","Midway","/game/6197158","11-22-2023"
"2336332","Temple","Ole Miss","/game/6197149","11-22-2023"
"2336406","Louisiana Tech","McNeese","/game/6197196","11-22-2023"
"2336393","Omaha","Mid-Amer. Christian","/game/6197197","11-22-2023"
"2336402","Creighton","Loyola Chicago","/game/6197198","11-22-2023"
"2336413","Old Dominion","Princeton","/game/6197200","11-22-2023"
"2336415","American","Mount State Mary's","/game/6197201","11-22-2023"
"2373722","CSU Bakersfield","Tarleton State","/game/6228743","11-22-2023"
"2326050","Michigan","Memphis","/game/6196126","11-22-2023"
"3957544","Campbell","The Citadel","/game/6197156","11-22-2023"
"2336411","Air Force","VMI","/game/6197199","11-22-2023"
"2373672","Illinois State","Wright State","/game/6228719","11-22-2023"
"2373701","Marquette","Purdue","/game/6228732","11-22-2023"
"2336351","Merrimack","N.C. A&T","/game/6197173","11-22-2023"
"4469354","Virginia","West Virginia","/game/6228738","11-22-2023"
"2375593","New Mexico State","Southern Ill.","/game/6228747","11-22-2023"
"2336362","Northern Ky.","A&M-Corpus Christi","/game/6197159","11-22-2023"
"3957539","Cincinnati","Georgia Tech","/game/6197151","11-22-2023"
"2336365","Saint Francis (PA)","Franciscan","/game/6197152","11-22-2023"
"2336367","Missouri","South Carolina State","/game/6197153","11-22-2023"
"2336426","Oregon State","Baylor","/game/6197205","11-22-2023"
"3957636","Queens (NC)","FDU","/game/6197208","11-22-2023"
"2336434","Cleveland State","ETSU","/game/6197210","11-22-2023"
"2336436","Notre Dame","UMES","/game/6197211","11-22-2023"
"2336431","St. Bonaventure","Bucknell","/game/6197212","11-22-2023"
"2336442","Vermont","VTSU-Johnson","/game/6197214","11-22-2023"
"2336439","South Fla.","Maine","/game/6197216","11-22-2023"
"2336437","Indiana State","Pepperdine","/game/6197217","11-22-2023"
"2336430","Samford","Alabama State","/game/6197206","11-22-2023"
"2336429","Arkansas","Stanford","/game/6197207","11-22-2023"
"2373671","High Point","Hofstra","/game/6228718","11-22-2023"
"2336366","UIW","Jacksonville State","/game/6197154","11-22-2023"
"2336358","Southern Miss.","South Dakota State","/game/6197155","11-22-2023"
"2365394","Nebraska","Duquesne","/game/6201767","11-22-2023"
"2336420","Seattle U","Idaho","/game/6197202","11-22-2023"
"2336435","Kansas State","Central Ark.","/game/6197209","11-22-2023"
"2336444","UT Arlington","Alcorn","/game/6197215","11-22-2023"
"2373718","SMU","Wisconsin","/game/6228739","11-22-2023"
"2375590","Fresno State","James Madison","/game/6228746","11-22-2023"
"2333749","UC Santa Barbara","Westmont","/game/6196268","11-22-2023"
"2336357","Eastern Wash.","Walla Walla","/game/6197150","11-22-2023"
"2336372","Denver","Colo. Christian","/game/6197189","11-22-2023"
"3957630","San Francisco","Purdue Fort Wayne","/game/6197204","11-22-2023"
"2336440","Montana State","UC Riverside","/game/6197213","11-22-2023"
"2336446","New Mexico","Rice","/game/6197218","11-22-2023"
"2336449","Pittsburgh","Florida","/game/6197220","11-22-2023"
"2373700","Chaminade","Syracuse","/game/6228731","11-22-2023"
"2373720","Bradley","UTEP","/game/6228741","11-22-2023"
"2336448","UC Irvine","Toledo","/game/6197219","11-22-2023"
"2373699","UCLA","Gonzaga","/game/6228730","11-23-2023"
"2373719","Tulane","California","/game/6228740","11-23-2023"
"2376577","UNI","Texas Tech","/game/6228236","11-23-2023"
"2327190","Texas A&M","Penn State","/game/6196148","11-23-2023"
"2375620","Loyola Chicago","Boston College","/game/6228749","11-23-2023"
"2376578","North Carolina","Villanova","/game/6228237","11-23-2023"
"3957661","Butler","Fla. Atlantic","/game/6197228","11-23-2023"
"3953964","Iowa","Oklahoma","/game/6196079","11-23-2023"
"2375616","Creighton","Colorado State","/game/6228748","11-23-2023"
"2323243","Arizona","Michigan State","/game/6196087","11-23-2023"
"2376580","Memphis","Arkansas","/game/6228239","11-23-2023"
"2336458","VCU","Iowa State","/game/6197229","11-23-2023"
"2336460","Southern California","Seton Hall","/game/6197230","11-23-2023"
"2376579","Michigan","Stanford","/game/6228238","11-23-2023"
"2336454","Virginia Tech","Boise State","/game/6197224","11-23-2023"
"3957664","Vanderbilt","NC Statete","/game/6197231","11-23-2023"
"2336463","Arizona State","BYU","/game/6197232","11-24-2023"
"2336489","UNC Greensboro","Kansas City","/game/6197259","11-24-2023"
"2371635","Fla. Atlantic","Texas A&M","/game/6228673","11-24-2023"
"2336490","Xavier","Bryant","/game/6197260","11-24-2023"
"3957695","Tennessee State","Mercer","/game/6197261","11-24-2023"
"2376574","North Carolina","Arkansas","/game/6228235","11-24-2023"
"2336507","UTSA","Jacksonville State","/game/6197273","11-24-2023"
"2336473","Wake Forest","Charleston So.","/game/6197241","11-24-2023"
"2336499","Brown","Delaware","/game/6197267","11-24-2023"
"2371634","Butler","Penn State","/game/6228672","11-24-2023"
"2336493","Mississippi State","Nicholls","/game/6197262","11-24-2023"
"2336498","N.C. A&T","Alabama State","/game/6197263","11-24-2023"
"2336495","UNC Asheville","Lipscomb","/game/6197264","11-24-2023"
"2336494","Belmont","Monmouth","/game/6197265","11-24-2023"
"2336504","UCONN","Manhattan","/game/6197269","11-24-2023"
"2336506","Chattanooga","Evansville","/game/6197270","11-24-2023"
"2336503","Ball State","Ark.-Pine Bluff","/game/6197271","11-24-2023"
"2336502","Toledo","Indiana State","/game/6197272","11-24-2023"
"3957680","A&M-Corpus Christi","LIU","/game/6197246","11-24-2023"
"2336497","Western Mich.","Southeastern La.","/game/6197268","11-24-2023"
"2371625","Pittsburgh","Oregon State","/game/6228665","11-24-2023"
"2336474","Longwood","Delaware State","/game/6197243","11-24-2023"
"2336485","Southern California","Oklahoma","/game/6197253","11-24-2023"
"4470305","Villanova","Memphis","/game/6228233","11-24-2023"
"2336515","Robert Morris","Jacksonville","/game/6197276","11-24-2023"
"2336462","Washington State","Utah Tech","/game/6197233","11-24-2023"
"2336461","Saint Mary's (CA)","Davidson","/game/6197234","11-24-2023"
"2336468","Houston","Montana","/game/6197237","11-24-2023"
"2336471","Samford","Merrimack","/game/6197240","11-24-2023"
"2336496","Rice","UC Irvine","/game/6197266","11-24-2023"
"2336487","Middle Tenn.","UIC","/game/6197254","11-24-2023"
"2336517","Penn","Lafayette","/game/6197277","11-24-2023"
"2336518","Wofford","Canisius","/game/6197278","11-24-2023"
"3957668","Georgia","Winthrop","/game/6197235","11-24-2023"
"2336470","Troy","Grambling","/game/6197239","11-24-2023"
"2371624","Florida","Baylor","/game/6228664","11-24-2023"
"2371636","Virginia Tech","Iowa State","/game/6228674","11-24-2023"
"2336477","Lamar University","Bethune-Cookman","/game/6197245","11-24-2023"
"2376571","Texas Tech","Michigan","/game/6228232","11-24-2023"
"2336510","Idaho","UC San Diego","/game/6197275","11-24-2023"
"3957733","Duke","Southern Ind.","/game/6197281","11-24-2023"
"2323236","Iowa","Seton Hall","/game/6196080","11-24-2023"
"2336521","Pepperdine","New Mexico","/game/6197279","11-24-2023"
"2336539","Providence","Lehigh","/game/6197285","11-24-2023"
"2336543","Fairfield","New Hampshire","/game/6197286","11-24-2023"
"2336541","Western Ky.","Bowling Green","/game/6197288","11-24-2023"
"2336538","Ohio","George Washington","/game/6197289","11-24-2023"
"2348794","Ohio State","Alabama","/game/6201677","11-24-2023"
"2336467","Kentucky","Marshall","/game/6197236","11-24-2023"
"3957671","Dayton","Youngstown State","/game/6197238","11-24-2023"
"2336475","ETSU","Alabama A&M","/game/6197242","11-24-2023"
"2336512","Hawaii","UTRGV","/game/6197274","11-24-2023"
"2336527","Utah Valley","Western Colo.","/game/6197280","11-24-2023"
"2336535","Oklahoma State","Houston Christian","/game/6197283","11-24-2023"
"2336542","LSU","North Florida","/game/6197287","11-24-2023"
"2336550","Clemson","Alcorn","/game/6197290","11-24-2023"
"2371629","Arizona State","Vanderbilt","/game/6228667","11-24-2023"
"2371637","Boise State","VCU","/game/6228675","11-24-2023"
"2376573","UNI","Stanford","/game/6228234","11-24-2023"
"2329277","Illinois","Western Ill.","/game/6196180","11-24-2023"
"2336488","Oregon","Santa Clara","/game/6197255","11-24-2023"
"2336537","Pacific","Le Moyne","/game/6197282","11-24-2023"
"3957741","CSUN","Mississippi Val.","/game/6197284","11-24-2023"
"2371628","BYU","NC Statete","/game/6228666","11-24-2023"
"2363610","Arkansas State","San Diego","/game/6201750","11-24-2023"
"2371224","Kansas City","Brown","/game/6228641","11-25-2023"
"2372982","Southeastern La.","Tennessee State","/game/6228697","11-25-2023"
"2336587","Missouri","Loyola Maryland","/game/6197298","11-25-2023"
"2336588","Georgetown","Jackson State","/game/6197322","11-25-2023"
"2336577","VMI","Clarks Summit","/game/6197293","11-25-2023"
"2336591","Alabama State","Merrimack","/game/6197323","11-25-2023"
"2336606","Liberty","UMES","/game/6197324","11-25-2023"
"2336605","Columbia","Maine","/game/6197325","11-25-2023"
"3957800","Wagner","NJIT","/game/6197326","11-25-2023"
"2336597","Gardner-Webb","Limestone","/game/6197329","11-25-2023"
"2336636","North Dakota","New Orleans","/game/6197342","11-25-2023"
"2371226","Middle Tenn.","Ohio","/game/6228643","11-25-2023"
"2372981","Western Mich.","Mercer","/game/6228696","11-25-2023"
"2336554","Evansville","Southeast Mo. State","/game/6197307","11-25-2023"
"2336602","SIUE","Detroit Mercy","/game/6197327","11-25-2023"
"2336600","Missouri State","South Carolina State","/game/6197328","11-25-2023"
"2336647","Princeton","Northeastern","/game/6197332","11-25-2023"
"2336612","IUPUI","Cleary","/game/6197333","11-25-2023"
"2336621","Binghamton","Army West Point","/game/6197335","11-25-2023"
"2336623","George Mason","East Carolina","/game/6197337","11-25-2023"
"2336629","St. Bonaventure","Miami (OH)","/game/6197338","11-25-2023"
"2336631","William & Mary","UMBC","/game/6197339","11-25-2023"
"2336637","Canisius","Western Ky.","/game/6197343","11-25-2023"
"2336640","Lafayette","Monmouth","/game/6197344","11-25-2023"
"2336608","Milwaukee","Southern Miss.","/game/6197330","11-25-2023"
"2336575","Chicago State","UT Martin","/game/6197291","11-25-2023"
"2336572","Samford","N.C. A&T","/game/6197302","11-25-2023"
"2336557","Longwood","Lamar University","/game/6197306","11-25-2023"
"2336646","Green Bay","St. Thomas (MN)","/game/6197331","11-25-2023"
"2336609","Louisiana Tech","Dillard","/game/6197334","11-25-2023"
"2336622","Eastern Ill.","Eureka","/game/6197336","11-25-2023"
"2336633","UT Arlington","Texas State","/game/6197340","11-25-2023"
"3957843","Little Rock","Tulsa","/game/6197341","11-25-2023"
"2336721","Central Ark.","Eastern Mich.","/game/6197352","11-25-2023"
"2336583","Valparaiso","Southern U.","/game/6197296","11-25-2023"
"2336586","Saint Francis (PA)","Niagara","/game/6197297","11-25-2023"
"2336571","USC Upstate","Voorhees","/game/6197303","11-25-2023"
"2336573","Northern Ky.","LIU","/game/6197304","11-25-2023"
"2336556","FDU","Jacksonville","/game/6197309","11-25-2023"
"2336678","UTSA","UIW","/game/6197345","11-25-2023"
"2336701","Mount State Mary's","Howard","/game/6197347","11-25-2023"
"2336705","Marist","Bucknell","/game/6197348","11-25-2023"
"2372980","Oregon","Alabama","/game/6228695","11-25-2023"
"2336718","Penn","Belmont","/game/6197349","11-25-2023"
"2336722","FGCU","UNCW","/game/6197350","11-25-2023"
"2336719","UNC Asheville","Wofford","/game/6197351","11-25-2023"
"2371225","UNC Greensboro","Delaware","/game/6228642","11-25-2023"
"2336551","Bethune-Cookman","Delaware State","/game/6197308","11-25-2023"
"3957768","UAB","Furman","/game/6197299","11-25-2023"
"2336754","Charlotte","Georgia State","/game/6197360","11-25-2023"
"2336578","St. John's (NY)","Holy Cross","/game/6197292","11-25-2023"
"2336579","Wichita State","Norfolk State","/game/6197294","11-25-2023"
"2336569","Drake","Texas Southern","/game/6197300","11-25-2023"
"2336553","San Diego State","California","/game/6197321","11-25-2023"
"2336694","LMU (CA)","UTEP","/game/6197346","11-25-2023"
"2336738","Richmond","Queens (NC)","/game/6197356","11-25-2023"
"2336742","Lipscomb","Bowling Green","/game/6197357","11-25-2023"
"3957950","Cleveland State","Alabama A&M","/game/6197359","11-25-2023"
"2336753","Purdue Fort Wayne","Wittenberg","/game/6197361","11-25-2023"
"2371227","UIC","George Washington","/game/6228644","11-25-2023"
"2329248","Maryland","South Alabama","/game/6196167","11-25-2023"
"2372979","Santa Clara","Ohio State","/game/6228694","11-25-2023"
"2336574","Sam Houston","Paul Quinn","/game/6197305","11-25-2023"
"3957770","Saint Louis","Dartmouth","/game/6197301","11-25-2023"
"2336729","California Baptist","Vanguard ","/game/6197353","11-25-2023"
"2336725","Portland","Willamette","/game/6197354","11-25-2023"
"2336735","Grand Canyon","North Dakota State","/game/6197355","11-25-2023"
"2336748","Bradley","Vermont","/game/6197358","11-25-2023"
"2377470","UTRGV","Arkansas State","/game/6228411","11-25-2023"
"2336582","DePaul","NIU","/game/6197295","11-25-2023"
"2377471","Hawaii","San Diego","/game/6228412","11-25-2023"
"2371633","VCU","Penn State","/game/6228671","11-26-2023"
"2336782","Western Ky.","UNC Asheville","/game/6197380","11-26-2023"
"3996616","Kansas City","Middle Tenn.","/game/6228637","11-26-2023"
"2336792","Belmont","Lafayette","/game/6197389","11-26-2023"
"2336766","La Salle","Coppin State","/game/6197365","11-26-2023"
"2336769","Saint Joseph's","Sacred Heart","/game/6197368","11-26-2023"
"2336774","App Statete","Austin Peay","/game/6197372","11-26-2023"
"3957975","Delaware State","Lamar University","/game/6197373","11-26-2023"
"2336798","Louisville","New Mexico State","/game/6197392","11-26-2023"
"2336814","Eastern Mich.","North Dakota","/game/6197393","11-26-2023"
"2371630","Virginia Tech","Fla. Atlantic","/game/6228668","11-26-2023"
"2336795","South Dakota","Air Force","/game/6197390","11-26-2023"
"2336819","Wofford","Lipscomb","/game/6197394","11-26-2023"
"2371217","Brown","Ohio","/game/6228638","11-26-2023"
"2336768","Colorado","Iona","/game/6197367","11-26-2023"
"2336773","Boston U.","VTSU-Johnson","/game/6197371","11-26-2023"
"2336794","Tex. A&M-Commerce","Denver","/game/6197391","11-26-2023"
"2336836","High Point","Mount Olive","/game/6197396","11-26-2023"
"2336822","Chattanooga","Southeast Mo. State","/game/6197398","11-26-2023"
"2336827","Radford","Notre Dame (MD)","/game/6197399","11-26-2023"
"2336828","Old Dominion","Drexel","/game/6197400","11-26-2023"
"2336829","Coastal Carolina","N.C. Central","/game/6197401","11-26-2023"
"2336832","Robert Morris","FDU","/game/6197402","11-26-2023"
"2336838","Quinnipiac","Stonehill","/game/6197405","11-26-2023"
"2365395","Nebraska","Cal State Fullerton","/game/6201768","11-26-2023"
"2336841","Penn","Monmouth","/game/6197406","11-26-2023"
"2336760","SMU","ULM","/game/6197363","11-26-2023"
"2336837","Texas","Wyoming","/game/6197395","11-26-2023"
"3996659","North Texas","Angelo State","/game/6226866","11-26-2023"
"3957971","Longwood","Bethune-Cookman","/game/6197370","11-26-2023"
"3958050","Central Ark.","New Orleans","/game/6197407","11-26-2023"
"2336762","UCF","Stetson","/game/6197364","11-26-2023"
"3957967","Towson","Morgan State","/game/6197366","11-26-2023"
"2336764","UIW","Jacksonville State","/game/6197388","11-26-2023"
"2336834","Montana State","Long Beach State","/game/6197404","11-26-2023"
"2336865","American","Hood","/game/6197409","11-26-2023"
"2336868","Western Caro.","North Ala.","/game/6197410","11-26-2023"
"2336870","Rhode Island","Yale","/game/6197411","11-26-2023"
"2336872","Bowling Green","Canisius","/game/6197412","11-26-2023"
"2371632","Boise State","Butler","/game/6228670","11-26-2023"
"2308598","Indiana","Harvard","/game/6195968","11-26-2023"
"2371218","Delaware","George Washington","/game/6228639","11-26-2023"
"2336823","Pacific","Mississippi Val.","/game/6197397","11-26-2023"
"2336831","UC Riverside","Bethesda (CA)","/game/6197403","11-26-2023"
"2336879","Siena","UAlbany","/game/6197413","11-26-2023"
"2336877","West Virginia","Bellarmine","/game/6197414","11-26-2023"
"2336881","Kent State","Col. of Charleston","/game/6197416","11-26-2023"
"2336770","FIU","Kennesaw State","/game/6197369","11-26-2023"
"2336859","Seattle U","UC San Diego","/game/6197408","11-26-2023"
"2371631","Iowa State","Texas A&M","/game/6228669","11-26-2023"
"2371219","UNC Greensboro","UIC","/game/6228640","11-26-2023"
"2336878","UC Davis","Sacramento State","/game/6197415","11-26-2023"
"2331654","San Francisco","Minnesota","/game/6196199","11-26-2023"
"2336901","Xavier","Oakland","/game/6197420","11-27-2023"
"2317186","Rutgers","Saint Peter's","/game/6195980","11-27-2023"
"2319372","Wisconsin","Western Ill.","/game/6196009","11-27-2023"
"2336887","Elon","Presbyterian","/game/6197418","11-27-2023"
"3958107","UCONN","New Hampshire","/game/6197423","11-27-2023"
"2336930","Fordham","Manhattan","/game/6197424","11-27-2023"
"2336916","Hampton","UMBC","/game/6197428","11-27-2023"
"2336913","Bryant","Springfield","/game/6197429","11-27-2023"
"2336910","Eastern Ky.","Troy","/game/6197430","11-27-2023"
"2377029","Ark.-Pine Bluff","Ark. Baptist","/game/6228387","11-27-2023"
"2336933","South Dakota State","Mt. Marty","/game/6197421","11-27-2023"
"3958112","Lindenwood","Utah Tech","/game/6197425","11-27-2023"
"2336922","TCU","Houston Christian","/game/6197426","11-27-2023"
"2332549","Northwestern","NIU","/game/6196215","11-27-2023"
"2336886","Louisiana","Loyola (LA)","/game/6197419","11-27-2023"
"2336939","Omaha","York (NE)","/game/6197432","11-27-2023"
"2336920","Weber State","Navajo Tech","/game/6197427","11-27-2023"
"3958137","Fresno State","UC Santa Barbara","/game/6197431","11-27-2023"
"2372588","San Diego State","Point Loma","/game/6226973","11-27-2023"
"3958088","Washington State","Eastern Wash.","/game/6197417","11-27-2023"
"3958106","Saint Mary's (CA)","Utah","/game/6197422","11-27-2023"
"2336946","San Jose State","North Dakota State","/game/6197433","11-27-2023"
"2323245","Michigan State","Ga. Southern","/game/6196089","11-28-2023"
"2336949","Winthrop","Bob Jones","/game/6197444","11-28-2023"
"2368772","Maryland","Rider","/game/6228621","11-28-2023"
"2336947","Furman","South Carolina State","/game/6197435","11-28-2023"
"2336955","Indiana State","Southern Ill.","/game/6197438","11-28-2023"
"3958158","Howard","Cincinnati","/game/6197443","11-28-2023"
"2336976","Southeastern La.","Southern-N.O.","/game/6197445","11-28-2023"
"2336977","Tennessee Tech","Western Caro.","/game/6197446","11-28-2023"
"2336991","The Citadel","Charleston So.","/game/6197454","11-28-2023"
"2336996","South Carolina","Notre Dame","/game/6197456","11-28-2023"
"2336995","Georgia Tech","Mississippi State","/game/6197458","11-28-2023"
"2337000","Providence","Wagner","/game/6197459","11-28-2023"
"2337002","Syracuse","LSU","/game/6197461","11-28-2023"
"2337006","Norfolk State","William & Mary","/game/6197462","11-28-2023"
"2337004","Miami (OH)","Spalding","/game/6197463","11-28-2023"
"2336956","ULM","Northwestern State","/game/6197439","11-28-2023"
"2336979","Little Rock","Ball State","/game/6197447","11-28-2023"
"2337031","Kentucky","Miami (FL)","/game/6197466","11-28-2023"
"2337037","Pittsburgh","Missouri","/game/6197467","11-28-2023"
"2336957","UAB","McNeese","/game/6197440","11-28-2023"
"2336953","Saint Louis","Utah State","/game/6197441","11-28-2023"
"3958185","Loyola Chicago","Chicago State","/game/6197449","11-28-2023"
"2337024","North Dakota","Concordia-M'head","/game/6197450","11-28-2023"
"2336980","Southern Ind.","East-West U.","/game/6197452","11-28-2023"
"3958194","Kansas State","Oral Roberts","/game/6197453","11-28-2023"
"2336992","Baylor","Nicholls","/game/6197455","11-28-2023"
"2336998","SIUE","Mo. Baptist","/game/6197457","11-28-2023"
"2337001","Kansas","Eastern Ill.","/game/6197460","11-28-2023"
"2337015","South Dakota","Waldorf","/game/6197464","11-28-2023"
"2322751","Purdue","Texas Southern","/game/6196068","11-28-2023"
"2336948","Arkansas State","Jackson State","/game/6197434","11-28-2023"
"2336954","Gonzaga","CSU Bakersfield","/game/6197436","11-28-2023"
"2336952","New Mexico State","Southwest (NM)","/game/6197437","11-28-2023"
"2337041","Marquette","Southern U.","/game/6197468","11-28-2023"
"2337049","Ole Miss","NC Statete","/game/6197469","11-28-2023"
"2337048","Alabama","Clemson","/game/6197470","11-28-2023"
"3958157","Washington","UC San Diego","/game/6197442","11-28-2023"
"2336987","Pepperdine","Idaho State","/game/6197448","11-28-2023"
"2337029","Portland State","Portland","/game/6197451","11-28-2023"
"2337022","UNLV","Akron","/game/6197465","11-28-2023"
"2337078","Lipscomb","Chattanooga","/game/6197493","11-29-2023"
"2337057","Army West Point","Central Conn. State","/game/6197488","11-29-2023"
"2337050","Stonehill","UMass Lowell","/game/6197471","11-29-2023"
"2337091","Jacksonville","Campbell","/game/6197496","11-29-2023"
"2337098","App Statete","ETSU","/game/6197504","11-29-2023"
"2337093","Seton Hall","Northeastern","/game/6197498","11-29-2023"
"2337094","Youngstown State","Cleveland State","/game/6197499","11-29-2023"
"2337096","Villanova","Saint Joseph's","/game/6197501","11-29-2023"
"2337200","Columbia","Loyola Maryland","/game/6197505","11-29-2023"
"2337129","Queens (NC)","Gardner-Webb","/game/6197506","11-29-2023"
"2337130","High Point","Morgan State","/game/6197507","11-29-2023"
"3958329","Harvard","American","/game/6197509","11-29-2023"
"2337141","Navy","VMI","/game/6197511","11-29-2023"
"2337140","Bucknell","Princeton","/game/6197512","11-29-2023"
"2337143","James Madison","Buffalo","/game/6197513","11-29-2023"
"2337144","Iona","Marist","/game/6197514","11-29-2023"
"2337147","Stetson","Coastal Ga.","/game/6197515","11-29-2023"
"2337158","Le Moyne","Fredonia","/game/6197516","11-29-2023"
"3958350","George Mason","NJIT","/game/6197517","11-29-2023"
"2337168","Old Dominion","Radford","/game/6197518","11-29-2023"
"2337172","Lafayette","Drexel","/game/6197520","11-29-2023"
"2337173","Coastal Carolina","USC Upstate","/game/6197521","11-29-2023"
"2337179","Detroit Mercy","Oakland","/game/6197524","11-29-2023"
"2337184","Yale","Stony Brook","/game/6197525","11-29-2023"
"2337185","Purdue Fort Wayne","Green Bay","/game/6197526","11-29-2023"
"2337187","Wright State","IUPUI","/game/6197527","11-29-2023"
"2337106","Cornell","Monmouth","/game/6197530","11-29-2023"
"2337109","Vermont","Dartmouth","/game/6197531","11-29-2023"
